"DateTime","zone.1","zone.10","zone.11","zone.12","zone.13","zone.14","zone.15","zone.16","zone.17","zone.18","zone.19","zone.2","zone.20","zone.21","zone.3","zone.4","zone.5","zone.6","zone.7","zone.8","zone.9"
2006-05-29 16:00:00,29922,26374,130492,195266,21035,28157,80047,39625,41402,271260,101574,194337,104646,1264137,209689,639,11685,206021,209689,5257,24234
2006-05-29 17:00:00,30342,26832,132473,199011,25243,33200,91268,43773,44296,298956,118740,198509,116979,1359622,214192,649,12195,210704,214192,5364,46326
2006-05-29 18:00:00,29717,26581,130850,194800,25223,32717,88497,42863,43352,296300,117191,197773,116428,1342292,213397,630,12206,209979,213397,5322,81942
2006-05-29 19:00:00,28310,26354,132977,189405,26064,30769,88522,41005,42297,327240,114380,194682,118111,1360116,210062,627,13682,208364,210062,5063,82782
2006-05-29 20:00:00,26874,25548,130492,186536,25151,29502,82432,38497,41098,297560,110943,193493,114617,1302743,208779,645,12350,205842,208779,4772,83118
2006-05-29 21:00:00,25635,25704,126059,181954,25151,28058,80212,37203,40283,282419,106756,191006,112989,1263429,206095,634,11808,202813,206095,4643,83202
2006-05-29 22:00:00,22319,22624,109093,155286,21618,22803,69125,33014,35050,235210,88155,170413,97358,1082068,183877,544,9545,179958,183877,3870,83937
2006-05-29 23:00:00,18374,19753,91636,126730,17740,17988,57868,25613,30340,189584,70040,149224,82855,897745,161013,440,7467,156691,161013,3006,84189
2006-05-30 00:00:00,15572,17748,78810,106093,15247,14497,49969,21532,26629,159799,57117,135176,72535,770724,145855,362,6040,141216,145855,2558,85029
2006-05-30 01:00:00,14172,16800,72191,95296,13860,12644,46070,19280,24500,142735,50834,127402,67532,703316,137466,338,5372,132774,137466,2297,85260
2006-05-30 02:00:00,13091,16154,68118,88018,13227,11658,43657,18248,23218,131925,47658,123429,64787,663188,133181,322,4895,128325,133181,2195,84903
2006-05-30 03:00:00,12536,15891,66286,84694,12914,11217,41979,17687,22544,127664,45706,120654,63103,642875,130185,301,4675,125328,130185,2183,84714
2006-05-30 04:00:00,12608,16552,67092,84629,13041,11383,42142,17904,22755,130428,46083,122878,63640,651135,132585,312,4813,127691,132585,2276,84651
2006-05-30 05:00:00,13425,19367,73152,91675,14530,13092,45515,19264,25217,148887,53930,132761,70275,721090,143250,332,5366,138127,143250,2585,85071
2006-05-30 06:00:00,15514,21928,88864,111351,17760,15827,55342,22467,29408,181106,67482,150682,82713,860444,162586,406,6812,157494,162586,2892,84462
2006-05-30 07:00:00,16808,24522,101616,122801,19693,16602,59632,25536,30980,195232,70211,169457,90940,944030,182844,468,7157,176614,182844,3077,80367
2006-05-30 08:00:00,17344,24775,105788,127827,19399,16460,60016,26092,31238,198080,69752,179906,91658,968335,194118,489,6924,186829,194118,3137,80073
2006-05-30 09:00:00,18586,25489,112395,139622,19871,17651,64023,28236,32887,214272,74800,192830,96549,1037211,208063,499,7565,200394,208063,3323,79443
2006-05-30 10:00:00,20690,27191,120420,154585,21227,19655,70075,30789,35010,239366,82551,207457,103008,1132024,223847,528,8527,215984,223847,3690,78687
2006-05-30 11:00:00,22614,29275,129318,171111,22646,22669,76272,33543,37935,264589,91198,217090,109638,1227898,234240,519,9444,226533,234240,4078,78099
2006-05-30 12:00:00,24644,32262,137590,186207,23648,25457,80890,36938,41431,286376,100452,228904,115611,1320410,246988,514,10415,239320,246988,4474,46725
2006-05-30 13:00:00,26385,41804,146748,198277,21292,23945,75808,35828,41731,287322,94463,238273,110286,1342162,257097,527,11088,249361,257097,4657,24276
2006-05-30 14:00:00,27881,33848,152248,205569,22049,24284,78925,38138,43926,300996,98916,242535,114053,1383368,261695,524,11709,254243,261695,4897,23604
2006-05-30 15:00:00,29776,30188,148155,213081,23002,25828,82247,40404,45868,302876,104120,244539,116322,1406406,263858,541,11978,256517,263858,5145,23877
2006-05-30 16:00:00,30771,30917,149817,215957,23473,27528,84541,41165,47566,317327,109102,248542,118182,1444888,268178,568,12879,261421,268178,5460,24213
2006-05-30 17:00:00,31720,27078,150925,219583,23833,28825,85665,37256,47641,323530,113219,249606,121364,1460245,269325,582,13525,263130,269325,5723,24129
2006-05-30 18:00:00,31637,20363,158182,215160,27705,33382,95764,45705,49760,376905,128914,247426,134061,1564964,266974,584,14985,262411,266974,5777,44961
2006-05-30 19:00:00,30120,32794,154311,204873,26659,33664,95298,46465,48786,360385,125624,240889,128791,1528659,259919,584,14566,255454,259919,5578,73332
2006-05-30 20:00:00,29262,32780,149004,194467,23018,30329,80294,41330,46279,331304,111613,236679,116761,1423120,255377,613,14310,250989,255377,5457,80409
2006-05-30 21:00:00,27930,31809,141200,182807,22627,28039,77626,38824,44578,311311,106421,229416,113507,1356095,247541,592,13565,242982,247541,5204,83160
2006-05-30 22:00:00,23573,28016,121984,154216,22431,26306,76250,35937,41707,281792,100685,205132,107384,1225413,221338,524,11406,216538,221338,4362,83937
2006-05-30 23:00:00,19705,24357,102596,124430,18459,21155,64322,29151,35814,234997,81421,175603,91567,1023577,189476,451,9141,184744,189476,3606,84777
2006-05-31 00:00:00,16723,21670,89030,104014,16035,17867,56162,25150,32217,201697,68970,164148,80928,894611,177116,389,7689,171837,177116,2993,84966
2006-05-31 01:00:00,15092,20017,81072,93092,14721,15901,52158,22696,29691,181500,61831,157296,75268,820335,169722,357,6820,164115,169722,2736,84693
2006-05-31 02:00:00,13922,19266,75850,86330,14031,14790,49327,21316,28190,166742,57507,153542,70814,771627,165673,331,6261,159803,165673,2576,84819
2006-05-31 03:00:00,13280,18926,73369,83277,13595,13854,47494,20289,27162,158542,54531,150297,68558,743174,162170,319,6083,156379,162170,2453,84798
2006-05-31 04:00:00,13203,19722,73401,83615,13752,13814,47612,20254,26773,157857,54001,150222,69425,743651,162089,323,6146,156367,162089,2532,84483
2006-05-31 05:00:00,14073,22429,78021,90576,15069,15098,50298,21250,29511,173484,61018,155947,76343,803117,168268,348,6684,162632,168268,2857,84714
2006-05-31 06:00:00,16596,23961,93348,109247,18624,18063,59162,24808,33052,205042,74431,169791,89764,935889,183205,414,8291,178082,183205,3238,84966
2006-05-31 07:00:00,17113,25825,102373,116534,20378,18985,63308,27620,34419,218494,77220,180534,96357,999160,194796,456,8401,188935,194796,3312,85344
2006-05-31 08:00:00,16355,25507,101040,113033,19552,18574,62329,27395,34980,220895,74305,182399,94364,990728,196808,468,8056,190455,196808,3263,85428
2006-05-31 09:00:00,16542,26868,102614,116142,19724,20393,65111,29060,36296,234377,77073,189658,97330,1031188,204641,463,8414,198071,204641,3592,81018
2006-05-31 10:00:00,17795,28542,108361,124302,20374,23192,70517,31716,38318,254103,84685,199475,103316,1104696,215233,454,9185,208660,215233,3927,79023
2006-05-31 11:00:00,19062,30207,115194,134929,18120,21544,65527,30983,38036,254256,78849,210956,100113,1117776,227621,455,9957,220913,227621,4243,78246
2006-05-31 12:00:00,21338,30897,122656,147125,19238,23865,70038,33565,40775,273868,87303,219613,106394,1196675,236963,481,10819,230432,236963,4731,51723
2006-05-31 13:00:00,24019,31770,131364,156501,20905,25691,75083,36374,43093,292418,95721,229788,112836,1275563,247941,482,11562,241350,247941,4955,24465
2006-05-31 14:00:00,25816,33015,138356,166821,21899,27217,79500,38106,44635,305743,101833,236146,115941,1335028,254801,505,12272,248418,254801,5145,24255
2006-05-31 15:00:00,27735,33777,143290,176943,23093,26490,81834,39967,45912,316053,107014,243373,117312,1382793,262599,501,12756,256128,262599,5357,24129
2006-05-31 16:00:00,29633,34127,147769,187836,23656,27489,82786,41065,46698,311549,108886,247240,114699,1403433,266772,510,12959,260199,266772,5403,24150
2006-05-31 17:00:00,30338,35364,150062,194827,26107,32023,92179,45145,49143,332844,121965,249679,124938,1484614,269405,526,13361,263040,269405,4842,24276
2006-05-31 18:00:00,29132,35247,148849,191530,26377,33919,95207,45972,49317,365935,123145,242251,126788,1513669,261389,566,14818,257068,261389,4601,53655
2006-05-31 19:00:00,28438,34129,141752,181040,24504,34477,89380,42347,47374,341140,120593,233911,117677,1436762,252391,557,13970,247882,252391,4402,81795
2006-05-31 20:00:00,27597,33316,138503,176646,24222,33388,86743,40639,46757,331531,117801,231098,116184,1404425,249356,587,13525,244623,249356,4178,81648
2006-05-31 21:00:00,25751,32995,134348,173250,23883,31519,84556,39142,45541,313447,113103,220410,110619,1348564,237823,578,12731,233141,237823,3915,82509
2006-05-31 22:00:00,21842,29675,118023,149971,20627,26343,73604,33397,40712,266245,96375,197750,98569,1173133,213372,489,10638,208387,213372,3316,82509
2006-05-31 23:00:00,18182,25596,100688,123743,17032,21152,62904,27624,35227,220597,79252,174506,85663,992166,188293,397,8519,183025,188293,2836,82215
2006-08-02 00:00:00,22621,36156,147111,195102,19870,26734,76160,35610,42216,254839,98507,195273,97466,1247665,210699,441,9486,204759,210699,3781,93198
2006-08-02 01:00:00,20637,33709,136279,177715,18083,24519,70493,32423,39352,231385,89632,183877,89826,1147930,198403,408,8456,192333,198403,3414,94395
2006-08-02 02:00:00,19333,32160,128875,165682,17046,22769,66758,31216,37040,214133,83737,175037,84052,1077838,188866,404,7741,182778,188866,3202,94101
2006-08-02 03:00:00,17950,31650,123714,157123,16476,21559,64032,30102,35289,203865,79403,170747,80903,1032813,184236,399,7259,178006,184236,3100,79737
2006-08-02 04:00:00,17535,31712,122036,153522,16292,21288,63383,30343,35239,202134,77768,169688,80903,1021843,183094,391,7100,176788,183094,3141,77952
2006-08-02 05:00:00,18299,33948,124327,156616,17314,21843,64934,30690,36938,210820,81596,173845,85656,1056826,187580,380,7190,181035,187580,3331,65247
2006-08-02 06:00:00,19555,35908,133162,165816,19484,22708,69901,32037,38533,226101,88367,181646,93553,1126771,195997,450,7706,189353,195997,3470,15183
2006-08-02 07:00:00,20335,38016,145213,179623,20952,23823,73880,34648,39464,239725,92864,193502,100250,1202295,208790,518,8193,201696,208790,3689,11991
2006-08-02 08:00:00,22080,41575,157266,199920,21947,25736,76388,38462,42429,259813,99314,206397,106658,1297985,222703,536,8692,215090,222703,4009,9429
2006-08-02 09:00:00,24874,44644,173345,226366,23495,29396,84450,43222,46006,289538,109768,223582,115852,1434538,241246,574,10050,233632,241246,4469,8988
2006-08-02 10:00:00,28564,51276,190512,254555,25845,33416,93770,48695,50325,328796,124908,243095,125912,1599669,262299,580,11664,254759,262299,5014,8610
2006-08-02 11:00:00,31161,60396,204456,280323,27930,36907,103492,53937,54150,363514,138112,262094,134556,1751028,282801,579,13077,275172,282801,5573,9030
2006-08-02 12:00:00,33716,49114,214205,297562,29995,37442,109102,57600,57318,388388,146211,273692,142418,1836763,295315,623,14172,287864,295315,5932,9282
2006-08-02 13:00:00,35864,49591,221606,307908,31276,38873,113650,60651,59276,400009,153322,281225,147424,1900675,303442,648,14674,295899,303442,6137,9765
2006-08-02 14:00:00,37303,50536,214514,316444,28428,35711,105232,58933,57639,382678,143537,285312,140583,1856850,307852,615,15207,300519,307852,6314,10080
2006-08-02 15:00:00,38666,51489,217641,314870,29223,36251,105339,60293,57805,391659,146678,290747,139475,1880136,313716,618,15679,306426,313716,6453,20055
2006-08-02 16:00:00,39766,51729,219147,319841,30032,36221,108300,60971,58047,398165,149312,291505,143164,1906200,314534,653,16074,307579,314534,6584,20979
2006-08-02 17:00:00,40552,51070,221750,321936,29843,36280,108863,61589,58911,400384,152177,290332,146517,1920204,313268,697,16979,307310,313268,6736,18522
2006-08-02 18:00:00,40209,43083,228019,316561,34349,41844,122560,66079,60400,456111,163948,285533,158739,2017435,308090,710,18349,303881,308090,6628,22092
2006-08-02 19:00:00,38551,43144,224188,314637,32578,41448,115159,62112,58155,424991,159675,276186,151777,1942601,298006,693,17185,293371,298006,6338,44310
2006-08-02 20:00:00,36836,51452,215349,298489,31572,42018,112541,59796,56876,412610,157278,268523,146250,1889590,289736,689,16337,284860,289736,5978,87696
2006-08-02 21:00:00,35191,49082,205675,284400,31042,40106,109098,56382,55430,390965,151102,258394,142227,1809094,278808,729,15747,274141,278808,5810,93009
2006-08-02 22:00:00,31292,44812,186609,255939,27425,35675,98735,50280,51667,346052,133798,234962,126568,1623814,253525,639,13674,248636,253525,5056,93555
2006-08-02 23:00:00,27367,40315,167357,226225,23434,31017,87561,44185,46912,302360,115863,212446,111213,1436255,229229,554,11608,224053,229229,4356,93681
2006-08-03 00:00:00,24190,37270,151033,200709,20423,27416,79351,39351,43102,268096,102463,196509,99432,1289345,212034,482,10134,206643,212034,3768,93870
2006-08-03 01:00:00,21987,35357,139927,183250,18805,24891,73193,36522,40304,244491,93467,183949,92768,1188911,198481,453,9091,193040,198481,3477,93765
2006-08-03 02:00:00,20517,34894,132921,171058,17822,23121,69101,34566,38344,226963,87664,176370,87015,1120356,190304,428,8363,184733,190304,3267,94206
2006-08-03 03:00:00,19302,34350,129084,163271,17252,21877,65873,33009,36159,215487,83043,172238,84023,1074968,185845,416,7821,180059,185845,3212,94185
2006-08-03 04:00:00,18758,33874,127451,160933,17170,21434,65011,32258,35645,212637,81649,171552,84079,1062451,185104,408,7718,179269,185104,3291,94185
2006-08-03 05:00:00,19092,35688,129113,164369,18100,22172,66778,32497,37232,220336,85504,175817,89175,1095873,189707,429,7888,183705,189707,3545,94626
2006-08-03 06:00:00,20030,37203,136183,172520,20449,22971,70726,33893,38699,235054,92063,185917,97708,1163416,200605,470,8348,194265,200605,3617,94941
2006-08-03 07:00:00,21098,39603,148362,186126,21701,24268,75997,36749,39544,249240,96690,199833,105378,1244589,215621,543,8883,208716,215621,3968,95781
2006-08-03 08:00:00,23183,42187,162213,208437,22862,25941,81228,40208,41467,270957,101207,214964,113201,1348055,231946,548,9612,224576,231946,4393,88914
2006-08-03 09:00:00,26343,45196,179095,236826,24767,28943,88980,45827,44561,304331,113521,235022,123702,1497114,253590,560,10740,245762,253590,4896,77049
2006-08-03 10:00:00,29859,48372,193350,262925,27474,32476,98479,51750,48784,343470,130195,252079,132502,1651715,271993,604,12331,264409,271993,5450,16254
2006-08-03 11:00:00,32851,52082,205991,284040,29475,36070,107567,56787,53084,377333,143124,267156,139561,1785121,288262,603,13766,280922,288262,5893,17115
2006-08-03 12:00:00,35160,59615,217255,300071,30889,38971,113248,60060,56485,397871,152188,274762,145144,1881719,296468,601,14665,289426,296468,6137,24297
2006-08-03 13:00:00,36853,52391,223547,311500,31925,37665,118207,62280,58252,407980,155578,282323,148930,1927431,304627,629,15048,297371,304627,6331,24360
2006-08-03 14:00:00,37632,50687,216004,316353,28378,34297,108829,60203,57033,389030,144779,287984,141609,1872818,310735,630,15591,303575,310735,6391,24129
2006-08-03 15:00:00,38123,50728,220251,318234,28025,34917,108199,61433,57798,396864,146841,291729,139479,1892621,314777,625,16339,308068,314777,6517,21084
2006-08-03 16:00:00,36802,51290,222093,324667,28337,37123,107387,62047,58937,402461,146421,293884,140113,1911562,317102,664,16826,310710,317102,6683,20958
2006-08-03 17:00:00,36009,51278,223888,328039,28395,38208,105078,63551,58084,403066,146048,292074,141136,1914854,315149,713,17188,309262,315149,6828,20916
2006-08-03 18:00:00,35163,47427,228454,322842,32766,44390,117566,65997,60466,459081,160462,285343,154255,2014212,307885,734,18713,304055,307885,6758,23184
2006-08-03 19:00:00,33744,43087,225587,314539,31185,43056,113071,62680,58546,427017,156188,275444,146949,1931093,297205,674,17471,292916,297205,6534,54243
2006-08-03 20:00:00,32609,51093,216949,302616,30634,42015,111118,60603,57891,414608,152023,268448,143833,1884440,289655,694,16782,285229,289655,6230,81900
2006-08-03 21:00:00,31657,50207,207608,288398,30239,40118,107710,57378,55526,390440,145008,256809,139146,1800244,277097,694,15896,272705,277097,5943,81060
2006-08-03 22:00:00,28165,45954,189515,259563,26893,36133,97186,51542,51091,347620,128421,234462,124012,1620557,252986,611,13868,248330,252986,5229,87066
2006-08-03 23:00:00,24319,41273,169771,227813,22965,31709,85748,45806,46203,303284,111123,212921,108738,1431673,229742,521,11512,224433,229742,4529,94710
2006-08-04 00:00:00,21598,37967,152871,201690,20004,28568,77330,40924,42475,267533,98301,195921,97212,1282394,211400,469,9938,205860,211400,3879,94353
2006-08-04 01:00:00,19573,35995,141977,184024,18348,26539,72963,37391,39422,243535,89940,184942,90849,1185498,199553,445,8883,193825,199553,3542,94605
2006-08-04 02:00:00,18123,34784,134170,174136,17281,24979,69208,34332,37473,226025,84245,174816,84716,1114288,188627,397,8160,182976,188627,3352,94710
2006-08-04 03:00:00,17162,34081,128258,165201,16722,23831,66291,32676,35880,213967,80173,169270,81978,1065490,182642,375,7574,176844,182642,3254,94857
2006-08-04 04:00:00,16589,34174,125034,158684,16535,23431,66099,32674,35413,209332,78732,169151,81590,1047438,182514,374,7434,176585,182514,3309,94899
2006-08-04 05:00:00,17103,36145,127590,157844,17751,23793,67236,32924,36743,216548,81771,174519,87009,1076976,188307,387,7681,182201,188307,3545,94941
2006-08-04 06:00:00,18181,37518,132485,163106,19937,24549,71695,34042,38306,230160,88300,186340,95062,1139681,201062,441,8066,194406,201062,3677,95088
2006-08-04 07:00:00,19416,40391,144388,176731,21387,25789,76317,36998,39637,244028,93695,196969,102339,1218085,212529,467,8598,205566,212529,3859,94815
2006-08-04 08:00:00,22097,43793,158478,199978,23128,27704,81781,39793,41962,265732,100991,206848,109153,1321438,223189,509,9110,215958,223189,4054,95088
2006-08-04 09:00:00,24751,46737,172022,225963,24909,30460,89119,45062,45008,297817,111935,222409,118196,1454388,239980,527,10340,232749,239980,4339,94584
